CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,credit_utilization,payment_ratio,purchase_frequncy,average_transaction_value,oneoff_purchase_ratio,installments_purchase_ratio,main_purchase_type,customer_segment
C12575,2.9389806887126078,0.909091,5.587136292536881,0.0,5.587136292536881,0.0,1.0,0.0,0.916667,0.0,0.0,2.70805020110221,6.90875477931522,5.418447326022954,4.8003586331692585,0.4353183653754494,12,0.425399479731413,1.1287588574284553,0.0,2.0631583159953415,0.0,1.0,Installment,Installments Only
C12576,8.621764343368493,1.0,6.934650342444781,6.934650342444781,0.0,5.5528177454055045,0.583333,0.4595321188521022,0.0,0.0800423999811814,0.6931471805599453,2.5649493574615367,9.305741456739435,7.188218472916015,7.257494934306376,0.0,12,0.9264994501995766,0.9904544940068936,0.8007350725988994,2.7036207643911627,1.0,0.0,Oneoff,"High Util, Low Repay"
C12577,5.4702002671524115,1.0,7.898652430193146,7.63690646617627,6.431862341756169,0.0,1.0,0.6931471805599453,0.583333,0.0,0.0,3.828641396489095,7.313886831633462,7.773409627813125,5.189354949602865,0.6931471805599453,12,0.7479197303809955,1.497952963962894,0.0,2.063043156101351,0.9668619468535754,0.8142986919097654,Oneoff,Oneoff Only
C12578,7.032873318271929,1.0,0.0,0.0,0.0,4.24162102581489,0.0,0.0,0.0,0.0800423999811814,0.6931471805599453,0.0,7.0909098220799835,5.644080795338944,5.486316869089401,0.0,12,0.9918153656915312,1.0287558903384537,0.0,0.0,0.0,0.0,Mixed,Typical
C12579,5.516879189757807,0.454545,0.0,0.0,0.0,6.773060991028296,0.0,0.0,0.0,0.28768182245174967,2.3978952727983707,0.0,7.0909098220799835,5.539943874776382,5.565350139627971,0.0,12,0.7780213439718424,0.995434920676296,0.0,0.0,0.0,0.0,Mixed,Typical
C12580,8.105676539496793,1.0,8.224351162590828,7.6826437238512,7.353306110629587,0.0,1.0,0.6931471805599453,1.0,0.0,0.0,4.406719247264253,8.987321812850125,8.512246931215113,6.837577720316077,0.0,12,0.9019012235555257,1.2449214150682624,0.0,1.8663206574134734,0.9341337172950942,0.8940895111673655,Oneoff,Oneoff Only
C12581,7.2256654129239495,1.0,0.0,0.0,0.0,4.387459499899167,0.0,0.0,0.0,0.1541509655415032,1.3862943611198906,0.0,7.313886831633462,5.71957967590019,6.146507657172318,0.0,12,0.9879378201029931,0.9305413732342871,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C12582,4.2841760570397165,1.0,6.332177777986449,0.0,6.332177777986449,0.0,1.0,0.0,1.0,0.0,0.0,3.4965075614664802,7.313886831633462,6.181812543182771,5.135368215106307,0.34830692956230574,12,0.5857591395193766,1.2037720148281132,0.0,1.8110007390719476,0.0,1.0,Installment,Installments Only
C12583,0.0,0.0,6.413458957167357,0.0,6.413458957167357,0.0,1.0,0.0,1.0,0.0,0.0,2.5649493574615367,7.824445930877619,6.7961855269645985,5.747301459426504,0.0,12,0.0,1.1825002698993203,0.0,2.5004232299988134,0.0,1.0,Installment,Installments Only
C12584,5.000036450937766,0.181818,6.980075940561763,6.980075940561763,0.0,0.0,0.083333,0.0800423999811814,0.0,0.0,0.0,1.0986122886681096,8.612685172875459,0.0,5.747301459426504,0.0,12,0.5805432743187613,0.0,0.0,6.353538925933535,1.0,0.0,Oneoff,Oneoff Only
C12585,6.653695255860007,1.0,5.2550966640934735,0.0,5.2550966640934735,7.81124639049433,0.416667,0.0,0.333333,0.22314355131420976,1.6094379124341003,1.9459101490553132,7.0909098220799835,7.769177868200762,6.049781095606571,0.1541509655415032,12,0.9383415418909208,1.2842080970240128,1.4864134553159172,2.700585464670443,0.0,1.0,Installment,Installments Only
C12586,6.590943247162561,1.0,6.044720913408414,0.0,6.044720913408414,6.064903775881258,0.416667,0.0,0.333333,0.28768182245174967,1.6094379124341003,2.0794415416798357,8.412054873292933,7.082900656819474,5.330442770306461,0.0,12,0.783511680135119,1.3287640374407883,1.0033389237918453,2.906896295110708,0.0,1.0,Installment,Installments Only
C12587,7.017692957031636,1.0,3.4339872044851463,3.4339872044851463,0.0,7.303621871036382,0.083333,0.0800423999811814,0.0,0.34830692956230574,2.4849066497880004,0.6931471805599453,7.313886831633462,7.518014597711603,6.348988161823774,0.0800423999811814,12,0.9595025351881642,1.1841279911210325,2.1268634494319283,4.954196310386876,1.0,0.0,Oneoff,Oneoff Only
C12588,5.906562783318805,0.636364,0.0,0.0,0.0,7.9514723939256164,0.0,0.0,0.0,0.0800423999811814,1.3862943611198906,0.0,8.006700845440367,8.441420339935117,6.167971561332271,0.22314355131420976,12,0.7377024441574406,1.368589374318027,0.0,0.0,0.0,0.0,Mixed,Typical
C12589,8.26676759041131,1.0,8.197208288652472,3.9318256327243257,8.183341518117606,7.839746764016388,1.0,0.0800423999811814,1.0,0.1541509655415032,1.791759469228055,5.541263545158426,8.922791623969637,9.019229731736624,8.460933969088284,0.0800423999811814,12,0.9264777144637084,1.0659851222912333,0.9563922847817684,1.4793030906849085,0.4796542303514741,0.998308354497462,Installment,Installments Only
C12590,8.915109759783078,1.0,6.985641817639208,0.0,6.985641817639208,8.286441785375631,0.666667,0.0,0.666667,0.22314355131420976,3.4011973816621555,3.2188758248682006,9.04793908261736,8.381615949296629,8.7029697836952,0.0,12,0.9853193836053263,0.9630753820379084,1.1862105160404612,2.1702116508098728,0.0,1.0,Installment,"High Util, Low Repay"
C12591,6.624710237531869,0.727273,0.0,0.0,0.0,6.981228013415094,0.0,0.0,0.0,0.0800423999811814,1.6094379124341003,0.0,7.0909098220799835,7.187504731484843,4.986654048924074,0.0,12,0.9342539115225466,1.4413481787523694,0.0,0.0,0.0,0.0,Mixed,Typical
C12592,6.288771689600575,1.0,7.422965277315927,6.880394359625484,6.553904913591473,0.0,0.583333,0.34830692956230574,0.416667,0.0,0.0,3.258096538021482,7.3783837129967145,7.175892431298395,6.8771078362565135,0.22314355131420976,12,0.8523237519516865,1.0434462570830534,0.0,2.278313484788149,0.9269064454136,0.8829227497021651,Oneoff,Oneoff Only
C12593,7.545361534626046,1.0,0.0,0.0,0.0,8.425536131935115,0.0,0.0,0.0,0.22314355131420976,2.0794415416798357,0.0,7.824445930877619,8.486427358576263,6.231731545801259,0.08701129365629297,12,0.9643317368773395,1.3618088802772874,0.0,0.0,0.0,0.0,Mixed,Typical
C12594,2.507130526499177,0.636364,5.518697102039515,0.0,5.518697102039515,0.0,0.416667,0.0,0.416667,0.0,0.0,2.3978952727983707,9.15915233520675,3.6334826994056426,4.208038285061463,0.0,12,0.2737295368330156,0.8634623673231556,0.0,2.3014754500095966,0.0,1.0,Installment,Installments Only
C12595,3.931953310847637,0.454545,6.554289465984353,0.0,6.554289465984353,0.0,0.333333,0.0,0.25,0.0,0.0,1.791759469228055,8.160803920954665,7.515035073944702,4.897387966546288,0.6931471805599453,12,0.48180955564334527,1.53449861952522,0.0,3.6580186004587674,0.0,1.0,Installment,Installments Only
C12596,8.540267490169693,1.0,8.38475834022749,8.069836767267292,7.076839608994071,0.0,0.833333,0.28768182245174967,0.75,0.0,0.0,2.995732273553991,9.210440366976517,7.715233727363091,7.186153066028228,0.0,12,0.92723769438759,1.0736250197391475,0.0,2.7989010948165345,0.9624411867126448,0.8440123521558841,Oneoff,Oneoff Only
C12597,6.8933766349573595,1.0,9.234494302918279,8.370505924240144,8.68738481040529,0.0,1.0,0.28768182245174967,1.0,0.0,0.0,4.04305126783455,8.922791623969637,9.3159054231152,5.536937479647421,0.6931471805599453,12,0.7725582895424138,1.6825014653603088,0.0,2.284040862005753,0.9064390154634566,0.9407537137859198,Oneoff,Oneoff Only
C12598,6.860013297527216,1.0,6.179498921308624,6.070160194056319,3.9318256327243257,0.0,0.833333,0.5108258237659706,0.416667,0.0,0.0,3.044522437723423,7.0909098220799835,6.109869673670132,5.614964328259472,0.0,12,0.9674376729719799,1.0881404255624312,0.0,2.02971042181887,0.9823062146875251,0.6362693290820558,Oneoff,Oneoff Only
C12599,5.085626427100982,0.909091,6.902240098294027,6.799055862058796,4.590056548178043,0.0,0.333333,0.1541509655415032,0.166667,0.0,0.0,2.302585092994046,8.77971129020447,6.889554506251615,4.952435029482927,0.08701129365629297,12,0.5792475696524348,1.3911448540438378,0.0,2.997604787460454,0.985050616210709,0.6650096900153519,Oneoff,Oneoff Only
C12600,8.149654773613273,1.0,5.303304908059076,5.303304908059076,0.0,4.695084552722612,0.083333,0.0800423999811814,0.0,0.0800423999811814,0.6931471805599453,0.6931471805599453,8.160803920954665,7.188217014927818,8.137432852763116,0.0,12,0.9986338175197711,0.8833519299009656,0.8853129575084034,7.651051691178929,1.0,0.0,Oneoff,"High Util, Low Repay"
C12601,5.453773516735078,1.0,8.058966342860103,7.6075701808000735,7.047204128870697,0.0,1.0,0.4595321188521022,1.0,0.0,0.0,3.1354942159291497,8.853808274977197,7.866876518930089,5.058948277766514,0.33647223662121295,12,0.6159805303384124,1.555041895467501,0.0,2.5702379873381354,0.9439883301585015,0.874455088786196,Oneoff,Oneoff Only
C12602,4.845247004861532,1.0,7.088508940603929,7.088508940603929,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,0.0,2.5649493574615367,9.105090961257085,6.843031667649766,5.198510605759327,0.37469313694136186,12,0.532147018132873,1.3163446584236083,0.0,2.763605807648086,1.0,0.0,Oneoff,Oneoff Only
C12603,7.580521082692684,0.857143,7.473330417519036,7.473330417519036,0.0,8.083880835602063,0.571429,0.4519853964702928,0.0,0.6190392853292974,2.833213344056216,2.4849066497880004,8.853808274977197,5.428817748421955,6.031251040081518,0.0,7,0.8561876253992192,0.9001147046183273,1.0816972332243961,3.0074894033369914,1.0,0.0,Oneoff,"High Util, Low Repay"
C12604,3.222862786363981,1.0,5.68697535633982,0.0,5.68697535633982,0.0,1.0,0.0,1.0,0.0,0.0,2.5649493574615367,8.517393171418904,5.718373896852074,5.226044683067443,0.5108258237659706,12,0.37838605327961955,1.0942068511927947,0.0,2.217188163889548,0.0,1.0,Installment,Installments Only
C12605,8.395198946703028,0.833333,0.0,0.0,0.0,8.855738752357246,0.0,0.0,0.0,0.5108258237659706,2.639057329615259,0.0,8.853808274977197,6.762892615016316,6.892010753879672,0.0,6,0.9482020262884729,0.9812655343303588,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C12606,7.74010292866846,1.0,0.0,0.0,0.0,6.682781020445591,0.0,0.0,0.0,0.0800423999811814,1.0986122886681096,0.0,8.006700845440367,6.796409721975687,6.154837301868203,0.0,12,0.9667031500341706,1.104238729415763,0.0,0.0,0.0,0.0,Mixed,Typical
C12607,7.419542327631076,1.0,4.4738078677912645,4.4738078677912645,0.0,6.574723364261192,0.083333,0.0800423999811814,0.0,0.0800423999811814,1.0986122886681096,0.6931471805599453,8.612685172875459,5.7517793337661764,5.86387312927949,0.0,12,0.8614667991113814,0.9808840005501471,1.4696034247682517,6.454340424752485,1.0,0.0,Oneoff,"High Util, Low Repay"
C12608,4.320881788501719,1.0,6.859782780433041,6.139970755407206,6.194650259081246,0.0,1.0,0.6505877400541777,0.583333,0.0,0.0,3.2188758248682006,8.853808274977197,6.8181618874600955,5.1702738195437385,0.6931471805599453,12,0.48802522646819424,1.3187235580613366,0.0,2.131111342486758,0.8950678107360719,0.9030388362662108,Installment,Installments Only
C12609,2.3538780273815316,0.545455,4.532814523795951,0.0,4.532814523795951,0.0,0.5,0.0,0.5,0.0,0.0,1.9459101490553132,7.3783837129967145,4.624146354213979,4.424088584132178,0.4054651081081644,12,0.3190235312966001,1.0452201094705347,0.0,2.32940587004827,0.0,1.0,Installment,Installments Only
C12610,4.573199455284209,0.545455,6.681983276314235,0.0,6.681983276314235,0.0,0.75,0.0,0.75,0.0,0.0,2.302585092994046,7.576097340623111,7.297613014553761,5.084926496605128,0.20067051364395283,12,0.6036352556827204,1.4351462148815521,0.0,2.9019484650730836,0.0,1.0,Installment,Installments Only
C12611,6.650546003896055,1.0,7.185530944616075,7.168341039772213,3.157000421150113,7.36646187069094,0.666667,0.5108258237659706,0.083333,0.28768182245174967,1.9459101490553132,3.332204510175204,7.0909098220799835,7.956520599109736,6.272481737871759,0.1541509655415032,12,0.9378974166597488,1.2684804725807568,1.0251798965823717,2.1563895381193956,0.9976077056829402,0.4393552049922725,Oneoff,Oneoff Only
C12612,6.280701743477498,0.909091,0.0,0.0,0.0,6.83666583371954,0.0,0.0,0.0,0.1541509655415032,1.0986122886681096,0.0,7.496097345175956,7.469998611895841,5.33652908044812,0.1053604156578213,12,0.8378628844140324,1.3997859843515683,0.0,0.0,0.0,0.0,Mixed,Typical
C12613,4.214452596676588,1.0,6.374803330224424,6.374803330224424,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,0.0,2.5649493574615367,9.210440366976517,6.348227595415411,5.212831964665935,0.6931471805599453,12,0.4575734089530893,1.217807832373173,0.0,2.485352512586603,1.0,0.0,Oneoff,Oneoff Only
C12614,6.8237233466721525,0.454545,0.0,0.0,0.0,8.063945879820551,0.0,0.0,0.0,0.1541509655415032,1.0986122886681096,0.0,8.160803920954665,8.39068929439973,5.5441952708987134,0.0,12,0.8361582281312674,1.5134187892771678,0.0,0.0,0.0,0.0,Mixed,Typical
C12615,7.397363512242266,1.0,0.0,0.0,0.0,5.621002344212977,0.0,0.0,0.0,0.08701129365629297,0.6931471805599453,0.0,7.576097340623111,6.326443277933003,6.207846099552486,0.0,11,0.9764081927218025,1.0191044005406427,0.0,0.0,0.0,0.0,Mixed,Typical
C12616,7.7770621610383825,1.0,0.0,0.0,0.0,4.606278441645862,0.0,0.0,0.0,0.1541509655415032,1.0986122886681096,0.0,7.824445930877619,6.337497629266141,6.742974542939093,0.0,12,0.9939441373538993,0.9398667589368928,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C12617,3.2849088911166344,0.909091,4.904237203306436,0.0,4.904237203306436,0.0,0.333333,0.0,0.25,0.0,0.0,1.9459101490553132,9.15915233520675,5.005384305085972,5.129616207566007,0.20067051364395283,12,0.3586476969587911,0.9757814430060485,0.0,2.5202793693672394,0.0,1.0,Installment,Installments Only
C12618,6.8641203819585055,0.857143,7.281041488726066,7.281041488726066,0.0,0.0,0.571429,0.4519853964702928,0.0,0.0,0.0,4.007333185232471,7.0909098220799835,5.353919930681285,6.788361317981988,0.0,7,0.9680168771269251,0.7886910669441021,0.0,1.8169294022163227,1.0,0.0,Oneoff,"High Util, Low Repay"
C12619,3.7287637451276447,1.0,6.271139649157846,6.271139649157846,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,0.0,2.833213344056216,7.601402334583733,5.954081717811018,5.169885514848241,0.28768182245174967,12,0.49053629593622067,1.15168540980463,0.0,2.2134371427813715,1.0,0.0,Oneoff,Oneoff Only
C12620,8.51956631393222,1.0,0.0,0.0,0.0,7.688176038112206,0.0,0.0,0.0,0.22314355131420976,2.0794415416798357,0.0,8.853808274977197,7.191948786962736,7.1502929906518515,0.0,12,0.9622487916313234,1.0058257467722433,0.0,0.0,0.0,0.0,Mixed,Typical
C12621,7.508380966982462,1.0,0.0,0.0,0.0,7.422764270849135,0.0,0.0,0.0,0.22314355131420976,1.6094379124341003,0.0,7.824445930877619,6.380782845966387,6.062140570965585,0.0,12,0.9596054510840353,1.052562666812269,0.0,0.0,0.0,0.0,Mixed,Typical
C12622,8.504698120338414,1.0,6.013250500429839,5.865929668402136,4.04305126783455,7.934323076132158,0.333333,0.22314355131420976,0.083333,0.28768182245174967,2.0794415416798357,1.6094379124341003,8.517393171418904,7.691906395774212,7.813772392299285,0.0,12,0.9985095144928745,0.9844036925563412,1.3194732325827765,3.7362426061751273,0.9755006328079676,0.6723570334456456,Oneoff,"High Util, Low Repay"
C12623,4.553498778019346,1.0,6.704830934849324,5.010901925213687,6.503239719909561,0.0,0.916667,0.22314355131420976,0.75,0.0,0.0,2.70805020110221,7.824445930877619,5.893813787532647,4.841773672579744,0.26236426446749106,12,0.5819579837659647,1.2172840339297326,0.0,2.475888715844475,0.7473569391837761,0.9699334380093071,Installment,Installments Only
C12624,6.2421188086378745,1.0,8.387738051004336,8.28004452470975,6.108135853911675,6.0485453959954025,1.0,0.6931471805599453,0.666667,0.1541509655415032,1.0986122886681096,3.8501476017100584,9.711176264112805,8.509858728884284,5.174527711594066,0.6505877400541777,12,0.6427768005514771,1.6445672345742903,0.7211175836936347,2.178549738529216,0.9871605997183364,0.7282220566223209,Oneoff,Oneoff Only
C12625,6.524868087606944,1.0,7.802307430812303,7.720798816117477,5.259992252226368,0.0,1.0,0.6931471805599453,0.333333,0.0,0.0,3.6109179126442243,8.131824785007195,7.641861624174087,5.263728147448819,0.0,12,0.8023867041056972,1.451796409333541,0.0,2.1607545836174333,0.989553268002112,0.6741585484640084,Oneoff,Oneoff Only
C12626,7.686317806094128,1.0,0.0,0.0,0.0,6.067346471484779,0.0,0.0,0.0,0.0800423999811814,1.0986122886681096,0.0,7.824445930877619,6.851089213918636,6.4993216812651475,0.0,12,0.9823465934835851,1.054123730122097,0.0,0.0,0.0,0.0,Mixed,Typical
C12627,6.96303237458552,1.0,5.865164090991808,4.135806352029695,5.673323267171493,0.0,1.0,0.0800423999811814,0.916667,0.0,0.0,2.639057329615259,8.006700845440367,6.3733589952931,5.531567961187848,0.0,12,0.86965062252211,1.1521794615941925,0.0,2.222446638492266,0.7051475948271932,0.9672914822425924,Installment,Installments Only
C12628,5.043098037628195,0.363636,0.0,0.0,0.0,8.29135661591534,0.0,0.0,0.0,0.22314355131420976,2.0794415416798357,0.0,9.350189267092581,7.901365879457996,2.912433758988594,0.0,12,0.5393578561427703,2.7129770265408264,0.0,0.0,0.0,0.0,Mixed,Typical
C12629,8.68392467272546,1.0,4.9614450499054845,4.9614450499054845,0.0,7.409915618177196,0.125,0.11778303565638346,0.0,0.7537718023763802,2.5649493574615367,1.0986122886681096,9.210440366976517,6.840514415404058,6.824688484614213,0.0,8,0.9428349054689233,1.0023189235414223,1.4934994832439705,4.5161019051775195,1.0,0.0,Oneoff,Oneoff Only
C12630,6.968280136763482,1.0,0.0,0.0,0.0,5.774147678286719,0.0,0.0,0.0,0.28768182245174967,2.1972245773362196,0.0,9.04793908261736,5.6145266462233465,5.771147640815958,0.0,12,0.7701510888983262,0.9728613779545472,0.0,0.0,0.0,0.0,Mixed,Typical
C12631,2.217818068287867,0.111111,0.0,0.0,0.0,6.678151199575862,0.0,0.0,0.0,0.1053604156578213,0.6931471805599453,0.0,7.208600337960199,0.0,5.747301459426504,0.0,9,0.3076627867144925,0.0,0.0,0.0,0.0,0.0,Mixed,Typical
C12632,4.844333658393566,1.0,7.105982992793148,0.0,7.105982992793148,0.0,1.0,0.0,1.0,0.0,0.0,2.9444389791664403,8.517393171418904,6.9485522943104145,5.0422934639382575,0.2411618425311508,12,0.5687577831500472,1.3780539240735272,0.0,2.413357194043405,0.0,1.0,Installment,Installments Only
C12633,6.1390182611562,1.0,7.185583965881403,7.185583965881403,0.0,0.0,0.083333,0.0800423999811814,0.0,0.0,0.0,0.6931471805599453,8.160803920954665,4.5953048633216245,5.644786941404116,0.0,12,0.7522565571503214,0.8140794171725748,0.0,10.36660635346835,1.0,0.0,Oneoff,Oneoff Only
C12634,5.281044587286051,1.0,8.001468922187836,7.921506604136043,5.439903730609908,0.0,1.0,0.6931471805599453,0.416667,0.0,0.0,3.367295829986474,9.581972891547895,7.542711859121979,5.284510863912172,0.6931471805599453,12,0.5511437620476234,1.4273245061583693,0.0,2.3762298669849797,0.990006545194463,0.679863133071131,Oneoff,Oneoff Only
C12635,8.468150493062732,1.0,6.421638527836924,6.1612284185189505,4.955827057601261,8.823539228869567,1.0,0.6931471805599453,0.083333,0.4054651081081644,2.1972245773362196,2.70805020110221,8.922791623969637,8.899161261786173,6.931509227750798,0.0,12,0.9490472096551503,1.2838706505875717,1.374032373610058,2.3713144332491463,0.9594480274482702,0.7717387137439189,Oneoff,Oneoff Only
C12636,7.36691419317612,1.0,0.0,0.0,0.0,5.818146549357801,0.0,0.0,0.0,0.1541509655415032,1.0986122886681096,0.0,7.496097345175956,6.141796602403049,6.109179229317211,0.0,12,0.9827666122715214,1.005339076144519,0.0,0.0,0.0,0.0,Mixed,Typical
C12637,6.934593316307014,1.0,0.0,0.0,0.0,5.504876920415264,0.0,0.0,0.0,0.1541509655415032,1.0986122886681096,0.0,7.0909098220799835,6.090222723461563,5.7726361253412755,0.0,12,0.9779553668435855,1.0550158699118615,0.0,0.0,0.0,0.0,Mixed,Typical
C12638,7.369478815175649,1.0,0.0,0.0,0.0,5.618167576681157,0.0,0.0,0.0,0.0800423999811814,0.6931471805599453,0.0,7.601402334583733,6.340892540720346,5.866028334207105,0.0,12,0.9694893771965057,1.0809515705446089,0.0,0.0,0.0,0.0,Mixed,Typical
